,id,cold_sensitivity,user_style,item_type,item_subtype,item_style,item_color,item_warmth,is_waterproof,is_windproof,weather_coldness,is_rain,is_snow,is_windy,liked
18985,18985,medium,outdoor,bottom,shorts,street,khaki,1,0,0,2,0,0,0,1
18986,18986,medium,casual,bottom,shorts,street,orange,1,0,0,4,0,1,0,0
18987,18987,medium,official,top,hoodie,casual,black,2,0,0,4,0,1,0,0
18988,18988,medium,outdoor,bottom,trousers,casual,beige,1,0,0,4,0,0,0,0
18989,18989,low,outdoor,bottom,sweatpants,sport,pink,2,0,0,4,0,1,0,0
18990,18990,low,outdoor,bottom,shorts,sport,purple,1,0,0,1,0,0,0,1
18991,18991,low,street,top,zip_hoodie,casual,white,2,0,0,1,0,0,0,1
18992,18992,low,sport,outerwear,coat,casual,white,3,0,1,2,0,0,0,1
18993,18993,medium,street,bottom,trousers,official,white,1,0,0,4,0,0,1,0
18994,18994,high,official,bottom,skirt,official,brown,1,0,0,2,1,0,0,1
18995,18995,high,street,bottom,trousers,party,yellow,1,0,0,1,1,0,1,1
18996,18996,medium,casual,bottom,trousers,party,white,2,0,0,2,1,0,1,0
18997,18997,high,party,outerwear,bomber,street,pink,2,0,0,4,0,1,0,0
18998,18998,medium,sport,bottom,trousers,party,brown,1,0,0,3,1,0,0,0
18999,18999,high,party,bottom,skirt,party,orange,2,0,0,4,0,0,1,0
19000,19000,medium,official,top,hoodie,outdoor,navy,3,0,0,4,0,1,0,0
19001,19001,medium,party,outerwear,sheepskin_coat,street,beige,4,0,1,3,0,1,0,0
19002,19002,low,outdoor,bottom,trousers,official,orange,2,0,0,1,1,0,1,0
19003,19003,medium,casual,bottom,jeans,street,purple,2,0,0,2,0,0,0,1
19004,19004,high,official,bottom,joggers,street,green,2,0,0,3,0,1,0,0
19005,19005,low,casual,bottom,joggers,casual,brown,2,0,0,2,1,0,1,1
19006,19006,low,party,top,dress,casual,multicolor,1,0,0,4,1,0,1,0
19007,19007,medium,street,bottom,joggers,sport,black,2,0,0,4,1,0,0,0
19008,19008,medium,official,bottom,skirt,official,yellow,2,0,0,3,0,1,1,1
19009,19009,high,casual,outerwear,fur_coat,official,yellow,4,0,1,2,0,0,0,0
19010,19010,medium,party,bottom,joggers,casual,white,2,0,0,3,1,0,1,0
19011,19011,low,street,top,tshirt,street,pink,1,0,0,4,0,1,0,0
19012,19012,medium,party,bottom,shorts,sport,blue,1,0,0,3,1,0,1,0
19013,19013,medium,street,bottom,skirt,party,multicolor,1,0,0,3,0,0,0,0
19014,19014,high,outdoor,top,zip_hoodie,casual,khaki,2,0,0,4,0,1,1,0
19015,19015,medium,outdoor,bottom,shorts,street,grey,1,0,0,3,0,0,0,0
19016,19016,medium,casual,top,zip_hoodie,casual,blue,2,0,0,3,0,0,0,1
19017,19017,low,street,bottom,joggers,sport,black,2,0,0,3,0,0,1,1
19018,19018,high,outdoor,top,hoodie,sport,orange,3,0,0,3,0,1,1,1
19019,19019,medium,street,outerwear,sheepskin_coat,casual,navy,4,0,1,3,1,0,0,1
19020,19020,high,sport,top,tank_top,sport,yellow,1,0,0,1,1,0,1,1
19021,19021,high,street,top,tshirt,sport,navy,1,0,0,2,0,0,1,1
19022,19022,low,official,outerwear,puffer,outdoor,black,4,1,1,3,0,0,0,0
19023,19023,medium,sport,bottom,trousers,casual,navy,2,0,0,4,0,1,1,0
19024,19024,low,sport,outerwear,bomber,casual,yellow,2,0,1,4,0,0,0,0
19025,19025,low,official,bottom,shorts,outdoor,pink,1,0,0,3,0,0,1,0
19026,19026,medium,party,bottom,skirt,official,grey,2,0,0,2,0,0,1,1
19027,19027,high,sport,top,turtleneck,casual,white,2,0,0,2,0,0,0,1
19028,19028,medium,official,top,zip_hoodie,street,purple,2,0,0,4,0,1,0,0
19029,19029,low,street,top,dress,casual,white,2,0,0,2,0,0,0,1
19030,19030,medium,sport,top,jumpsuit,party,yellow,1,0,0,3,0,0,0,0
19031,19031,medium,official,outerwear,puffer,street,blue,4,1,1,3,0,0,1,1
19032,19032,high,official,top,shirt,official,grey,1,0,0,4,1,0,0,0
19033,19033,low,party,bottom,shorts,street,red,1,0,0,3,0,1,1,0
19034,19034,high,sport,outerwear,bomber,street,multicolor,3,0,0,4,0,1,1,0
19035,19035,high,outdoor,bottom,sweatpants,outdoor,multicolor,3,0,0,2,0,0,1,1
19036,19036,high,outdoor,bottom,jeans,street,multicolor,2,0,0,1,0,0,0,1
19037,19037,medium,street,bottom,shorts,casual,grey,1,0,0,2,0,0,1,1
19038,19038,high,sport,bottom,jeans,casual,beige,2,0,0,2,1,0,0,1
19039,19039,low,party,outerwear,bomber,casual,purple,2,0,0,3,1,0,0,1
19040,19040,high,sport,top,jumpsuit,street,khaki,1,0,0,3,0,0,0,0
19041,19041,low,casual,bottom,shorts,street,grey,1,0,0,2,0,0,1,1
19042,19042,low,official,bottom,joggers,casual,brown,2,0,0,2,0,0,1,1
19043,19043,low,outdoor,bottom,jeans,street,beige,2,0,0,4,0,1,1,0
19044,19044,high,official,top,blazer,official,white,1,0,0,3,0,0,1,0
19045,19045,medium,party,outerwear,bomber,street,purple,3,0,1,2,1,0,1,1
19046,19046,low,casual,top,bodysuit,casual,khaki,1,0,0,3,0,1,0,0
19047,19047,low,official,bottom,trousers,official,blue,1,0,0,4,0,0,0,0
19048,19048,low,casual,top,bodysuit,casual,white,1,0,0,1,0,0,0,1
19049,19049,medium,party,bottom,trousers,official,white,1,0,0,3,0,1,0,0
19050,19050,high,outdoor,bottom,sweatpants,outdoor,khaki,2,0,0,4,0,0,1,0
19051,19051,medium,party,top,hoodie,casual,grey,3,0,0,3,1,0,1,0
19052,19052,low,casual,bottom,jeans,casual,khaki,2,0,0,2,1,0,0,1
19053,19053,low,street,bottom,shorts,casual,grey,1,0,0,3,0,0,1,0
19054,19054,low,official,bottom,sweatpants,sport,pink,3,0,0,3,0,0,1,0
19055,19055,high,street,top,turtleneck,casual,pink,2,0,0,4,0,1,0,0
19056,19056,high,outdoor,top,blazer,party,brown,2,0,0,1,0,0,0,1
19057,19057,medium,outdoor,bottom,shorts,casual,blue,1,0,0,1,0,0,1,0
19058,19058,high,sport,bottom,skirt,party,orange,1,0,0,2,1,0,1,0
19059,19059,high,sport,bottom,skirt,official,beige,1,0,0,3,0,0,0,0
19060,19060,low,casual,bottom,shorts,sport,blue,1,0,0,1,0,0,0,1
19061,19061,medium,sport,outerwear,jeans_jacket,street,beige,2,0,1,4,1,0,0,0
19062,19062,medium,sport,bottom,shorts,sport,purple,1,0,0,1,0,0,0,1
19063,19063,high,outdoor,outerwear,jacket,casual,grey,3,0,0,4,0,1,1,0
19064,19064,high,sport,bottom,sweatpants,sport,beige,2,0,0,4,0,0,0,0
19065,19065,medium,sport,outerwear,biker_jacket,casual,navy,2,0,0,3,0,1,1,0
19066,19066,high,outdoor,outerwear,trench,casual,yellow,2,0,1,1,0,0,0,0
19067,19067,medium,street,top,hoodie,casual,khaki,3,0,0,1,1,0,0,0
19068,19068,low,official,top,longsleeve,street,khaki,1,0,0,3,0,0,0,0
19069,19069,low,sport,top,tank_top,street,yellow,1,0,0,1,0,0,1,1
19070,19070,high,official,bottom,joggers,street,multicolor,2,0,0,2,1,0,0,0
19071,19071,medium,outdoor,top,shirt,casual,pink,1,0,0,4,0,0,0,0
19072,19072,low,outdoor,top,blazer,official,white,1,0,0,1,1,0,0,0
19073,19073,high,official,top,hoodie,street,pink,3,0,0,1,0,0,0,0
19074,19074,high,official,bottom,trousers,casual,orange,1,0,0,3,0,1,0,0
19075,19075,low,party,bottom,shorts,sport,pink,1,0,0,4,0,1,0,0
19076,19076,low,casual,outerwear,jacket,outdoor,beige,3,1,1,2,1,0,0,1
19077,19077,high,street,top,zip_hoodie,casual,grey,2,0,0,1,0,0,0,1
19078,19078,medium,party,outerwear,jeans_jacket,street,pink,2,0,0,2,0,0,0,1
19079,19079,high,casual,bottom,sweatpants,street,red,2,0,0,1,0,0,0,1
19080,19080,low,street,top,longsleeve,sport,yellow,1,0,0,2,0,0,1,1
19081,19081,low,sport,top,shirt,party,purple,1,0,0,4,0,0,1,0
19082,19082,medium,outdoor,top,shirt,party,white,1,0,0,1,0,0,0,0
19083,19083,high,casual,top,longsleeve,casual,pink,2,0,0,3,0,0,0,1
19084,19084,high,party,bottom,joggers,sport,red,2,0,0,2,0,0,0,1
19085,19085,low,party,outerwear,puffer,casual,brown,4,1,1,3,0,1,0,1
19086,19086,medium,sport,top,blazer,official,khaki,1,0,0,3,0,0,0,0
19087,19087,medium,street,bottom,skirt,party,grey,1,0,0,2,0,0,0,1
19088,19088,high,street,top,tshirt,party,yellow,1,0,0,3,1,0,0,0
19089,19089,low,casual,bottom,trousers,official,beige,1,0,0,3,0,1,0,0
19090,19090,low,casual,outerwear,bomber,street,purple,2,0,1,1,0,0,0,0
19091,19091,low,casual,bottom,trousers,official,navy,1,0,0,2,0,0,0,1
19092,19092,low,official,bottom,joggers,casual,navy,2,0,0,1,0,0,1,1
19093,19093,low,casual,bottom,joggers,sport,brown,2,0,0,1,0,0,0,1
19094,19094,medium,street,bottom,jeans,street,brown,2,0,0,2,0,0,0,1
19095,19095,low,sport,bottom,trousers,casual,grey,2,0,0,3,0,0,0,1
19096,19096,medium,sport,top,zip_hoodie,casual,red,2,0,0,3,0,0,1,1
19097,19097,low,casual,bottom,joggers,sport,multicolor,2,0,0,4,0,1,0,0
19098,19098,high,street,bottom,trousers,official,blue,1,0,0,4,0,0,1,0
19099,19099,high,outdoor,outerwear,sheepskin_coat,street,orange,4,0,1,4,0,0,0,1
19100,19100,medium,street,bottom,jeans,street,white,2,0,0,1,0,0,1,1
19101,19101,medium,official,outerwear,sheepskin_coat,casual,black,3,0,1,3,0,0,0,1
19102,19102,medium,sport,top,dress,official,khaki,1,0,0,2,0,0,0,0
19103,19103,medium,sport,outerwear,biker_jacket,street,grey,2,0,0,4,0,0,0,0
19104,19104,medium,party,outerwear,fur_coat,party,black,3,0,1,2,0,0,0,1
19105,19105,low,street,top,jumpsuit,party,red,1,0,0,4,0,1,0,0
19106,19106,low,official,bottom,jeans,party,orange,2,0,0,4,0,1,0,0
19107,19107,medium,official,top,turtleneck,official,beige,2,0,0,1,0,0,0,1
19108,19108,low,street,bottom,skirt,casual,grey,1,0,0,2,0,0,1,1
19109,19109,medium,casual,top,turtleneck,casual,brown,2,0,0,4,0,1,0,0
19110,19110,medium,party,top,blazer,party,grey,2,0,0,2,0,0,1,1
19111,19111,medium,outdoor,bottom,skirt,casual,yellow,1,0,0,1,0,0,1,0
19112,19112,medium,outdoor,top,turtleneck,official,navy,2,0,0,3,0,0,0,1
19113,19113,medium,casual,outerwear,puffer,street,red,3,1,1,4,0,0,0,1
19114,19114,low,party,bottom,skirt,party,orange,2,0,0,4,0,0,0,0
19115,19115,low,party,bottom,jeans,street,red,2,0,0,3,0,0,1,1
19116,19116,low,street,bottom,trousers,official,khaki,2,0,0,3,0,1,0,0
19117,19117,medium,street,bottom,sweatpants,sport,navy,3,0,0,4,0,1,0,1
19118,19118,high,casual,bottom,trousers,official,black,2,0,0,1,1,0,1,1
19119,19119,high,street,top,bodysuit,party,navy,1,0,0,1,0,0,1,1
19120,19120,low,casual,top,cardigan,casual,black,1,0,0,4,0,0,0,0
19121,19121,medium,party,outerwear,fur_coat,party,pink,4,0,1,3,1,0,0,1
19122,19122,high,street,bottom,sweatpants,outdoor,pink,3,0,0,3,0,1,1,0
19123,19123,medium,street,top,tank_top,street,navy,1,0,0,4,0,0,0,0
19124,19124,medium,casual,outerwear,fur_coat,party,grey,4,0,0,3,0,0,0,1
19125,19125,low,party,top,longsleeve,sport,grey,1,0,0,1,0,0,0,0
19126,19126,medium,casual,outerwear,sheepskin_coat,casual,white,4,0,1,1,0,0,1,0
19127,19127,medium,official,bottom,trousers,casual,brown,2,0,0,3,0,0,1,1
19128,19128,high,outdoor,top,jumpsuit,street,grey,2,0,0,4,0,1,1,0
19129,19129,high,party,bottom,sweatpants,street,black,2,0,0,2,0,0,1,1
19130,19130,low,casual,top,tshirt,casual,white,1,0,0,4,1,0,1,0
19131,19131,low,sport,top,turtleneck,casual,orange,2,0,0,4,1,0,0,0
19132,19132,high,official,outerwear,bomber,casual,multicolor,3,0,1,3,0,0,1,1
19133,19133,medium,sport,outerwear,sheepskin_coat,casual,red,4,0,1,4,0,0,1,1
19134,19134,medium,official,top,turtleneck,casual,multicolor,2,0,0,2,1,0,1,0
19135,19135,low,official,bottom,skirt,official,navy,1,0,0,3,0,1,1,0
19136,19136,medium,street,top,hoodie,outdoor,black,3,0,0,4,0,1,1,0
19137,19137,high,official,bottom,skirt,official,grey,1,0,0,2,0,0,0,1
19138,19138,medium,street,top,longsleeve,sport,green,1,0,0,2,0,0,1,1
19139,19139,high,outdoor,bottom,sweatpants,street,blue,3,0,0,1,1,0,0,0
19140,19140,low,party,bottom,jeans,street,multicolor,2,0,0,2,0,0,0,1
19141,19141,low,official,top,tank_top,street,orange,1,0,0,2,0,0,1,0
19142,19142,low,outdoor,bottom,skirt,official,yellow,2,0,0,2,0,0,0,0
19143,19143,low,party,top,blazer,official,pink,2,0,0,2,0,0,0,1
19144,19144,high,street,bottom,skirt,official,beige,2,0,0,4,0,0,0,0
19145,19145,medium,official,bottom,sweatpants,outdoor,multicolor,2,0,0,2,1,0,1,0
19146,19146,low,official,bottom,sweatpants,street,green,2,0,0,4,0,0,0,0
19147,19147,medium,outdoor,outerwear,jeans_jacket,casual,grey,2,0,0,3,1,0,0,0
19148,19148,high,party,outerwear,jeans_jacket,street,black,2,0,0,1,1,0,1,0
19149,19149,high,official,top,zip_hoodie,casual,grey,3,0,0,1,0,0,1,0
19150,19150,medium,casual,outerwear,windbreaker,street,blue,2,1,1,2,0,0,1,1
19151,19151,low,street,bottom,shorts,casual,blue,1,0,0,2,1,0,0,1
19152,19152,low,street,top,longsleeve,casual,khaki,2,0,0,4,1,0,0,0
19153,19153,high,party,top,jumpsuit,party,white,2,0,0,4,0,0,0,0
19154,19154,high,party,top,tank_top,sport,red,1,0,0,2,0,0,1,0
19155,19155,high,street,top,shirt,party,blue,1,0,0,4,1,0,0,0
19156,19156,high,sport,top,turtleneck,casual,multicolor,2,0,0,1,0,0,0,1
19157,19157,low,party,top,tank_top,casual,green,1,0,0,4,0,0,1,0
19158,19158,high,casual,bottom,sweatpants,outdoor,brown,2,0,0,3,0,0,1,0
19159,19159,high,outdoor,bottom,shorts,sport,red,1,0,0,2,1,0,1,0
19160,19160,high,outdoor,top,shirt,official,white,1,0,0,4,1,0,1,0
19161,19161,high,official,top,turtleneck,official,grey,2,0,0,1,0,0,1,1
19162,19162,high,street,bottom,shorts,casual,blue,1,0,0,4,0,0,0,0
19163,19163,medium,sport,outerwear,fur_coat,official,white,4,0,1,1,1,0,0,0
19164,19164,low,sport,bottom,shorts,casual,black,1,0,0,3,0,0,1,0
19165,19165,low,outdoor,outerwear,jacket,casual,black,2,1,1,2,1,0,1,1
19166,19166,low,casual,top,dress,casual,white,2,0,0,4,0,0,1,0
19167,19167,high,sport,bottom,shorts,street,white,1,0,0,1,0,0,0,1
19168,19168,low,sport,bottom,shorts,outdoor,khaki,1,0,0,2,0,0,0,0
19169,19169,high,sport,outerwear,windbreaker,outdoor,blue,2,1,1,2,1,0,0,1
19170,19170,high,sport,top,tshirt,party,navy,1,0,0,2,0,0,1,0
19171,19171,high,party,outerwear,sheepskin_coat,casual,orange,4,0,1,2,1,0,1,0
19172,19172,medium,street,top,jumpsuit,street,beige,2,0,0,2,1,0,0,1
19173,19173,low,street,top,dress,official,brown,1,0,0,2,1,0,1,0
19174,19174,high,official,top,zip_hoodie,street,blue,2,0,0,2,0,0,1,1
19175,19175,low,official,outerwear,sheepskin_coat,casual,khaki,4,0,1,3,1,0,1,1
19176,19176,high,casual,bottom,sweatpants,sport,multicolor,3,0,0,2,1,0,1,0
19177,19177,low,street,top,blazer,party,navy,1,0,0,2,0,0,0,1
19178,19178,high,street,outerwear,sheepskin_coat,casual,blue,4,0,1,4,0,1,1,1
19179,19179,medium,street,top,tank_top,casual,beige,1,0,0,4,0,1,0,0
19180,19180,low,official,bottom,shorts,sport,orange,1,0,0,3,0,0,1,0
19181,19181,high,street,bottom,skirt,casual,pink,1,0,0,4,0,0,1,0
19182,19182,low,casual,top,bodysuit,party,orange,1,0,0,3,1,0,1,0
19183,19183,high,party,bottom,trousers,party,multicolor,1,0,0,4,0,1,0,0
19184,19184,high,casual,top,cardigan,official,grey,2,0,0,2,1,0,0,1
19185,19185,low,party,outerwear,puffer,casual,blue,4,1,1,3,0,0,0,1
19186,19186,low,party,outerwear,jeans_jacket,casual,blue,2,0,0,1,0,0,0,0
19187,19187,medium,outdoor,outerwear,biker_jacket,party,black,2,0,1,4,0,1,1,0
19188,19188,medium,party,bottom,joggers,casual,white,2,0,0,1,0,0,1,1
19189,19189,medium,official,bottom,sweatpants,sport,green,3,0,0,2,0,0,0,0
19190,19190,high,outdoor,outerwear,bomber,party,grey,3,0,0,3,0,0,0,0
19191,19191,low,outdoor,top,dress,official,black,1,0,0,3,0,1,0,0
19192,19192,low,street,top,turtleneck,casual,orange,2,0,0,3,0,1,1,1
19193,19193,medium,official,outerwear,fur_coat,official,khaki,3,0,1,1,1,0,0,0
19194,19194,low,official,bottom,shorts,outdoor,red,1,0,0,2,1,0,0,0
19195,19195,high,outdoor,top,bodysuit,casual,black,1,0,0,1,0,0,0,1
19196,19196,medium,outdoor,bottom,sweatpants,outdoor,white,3,0,0,2,0,0,0,1
19197,19197,low,street,top,bodysuit,party,green,1,0,0,2,0,0,0,1
19198,19198,low,party,top,tshirt,party,navy,1,0,0,3,0,1,0,0
19199,19199,high,outdoor,outerwear,biker_jacket,casual,navy,2,0,0,1,0,0,1,0
19200,19200,medium,casual,top,hoodie,street,red,3,0,0,1,0,0,0,0
19201,19201,low,party,top,hoodie,street,multicolor,3,0,0,3,1,0,0,1
19202,19202,high,sport,bottom,skirt,casual,navy,2,0,0,2,0,0,0,1
19203,19203,low,party,top,tshirt,casual,yellow,1,0,0,3,0,0,0,0
19204,19204,high,street,outerwear,windbreaker,sport,pink,1,1,1,2,0,0,0,1
19205,19205,medium,casual,outerwear,trench,official,grey,1,0,1,2,0,0,1,1
19206,19206,low,street,bottom,joggers,street,beige,2,0,0,2,0,0,1,1
19207,19207,low,outdoor,top,bodysuit,party,grey,1,0,0,3,0,0,1,0
19208,19208,medium,sport,bottom,skirt,casual,white,1,0,0,3,0,0,0,0
19209,19209,high,casual,bottom,sweatpants,sport,multicolor,3,0,0,4,0,1,0,0
19210,19210,low,street,outerwear,jacket,street,beige,2,0,1,3,0,1,0,1
19211,19211,low,casual,bottom,joggers,sport,black,2,0,0,1,0,0,1,1
19212,19212,high,casual,top,tank_top,casual,orange,1,0,0,3,0,0,0,0
19213,19213,low,party,bottom,sweatpants,sport,pink,2,0,0,3,0,0,0,1
19214,19214,medium,casual,top,blazer,party,purple,2,0,0,1,0,0,0,0
19215,19215,low,casual,top,longsleeve,street,white,1,0,0,3,0,0,1,0
19216,19216,low,outdoor,bottom,jeans,party,brown,2,0,0,1,1,0,0,0
19217,19217,low,casual,bottom,joggers,casual,yellow,2,0,0,3,0,1,1,1
19218,19218,low,party,top,tank_top,casual,navy,1,0,0,2,0,0,1,1
19219,19219,medium,street,top,tshirt,street,blue,1,0,0,3,0,0,0,0
19220,19220,medium,casual,top,cardigan,official,black,1,0,0,3,0,1,0,0
19221,19221,medium,official,bottom,jeans,casual,yellow,2,0,0,2,1,0,1,0
19222,19222,high,official,top,shirt,official,blue,1,0,0,2,1,0,1,1
19223,19223,medium,sport,top,dress,casual,orange,1,0,0,1,0,0,0,1
19224,19224,high,sport,top,longsleeve,sport,pink,2,0,0,2,0,0,0,1
19225,19225,low,casual,bottom,trousers,official,white,1,0,0,3,0,1,1,0
19226,19226,high,official,bottom,jeans,party,blue,2,0,0,3,0,1,1,0
19227,19227,high,party,bottom,joggers,sport,orange,2,0,0,3,0,1,1,0
19228,19228,medium,sport,bottom,skirt,party,brown,2,0,0,1,1,0,0,0
19229,19229,medium,party,bottom,shorts,sport,purple,1,0,0,2,0,0,1,1
19230,19230,low,party,bottom,skirt,official,khaki,1,0,0,1,0,0,0,1
19231,19231,medium,outdoor,top,dress,party,grey,1,0,0,4,0,0,0,0
19232,19232,low,street,outerwear,coat,casual,red,4,1,1,2,1,0,0,0
19233,19233,low,outdoor,top,tank_top,party,multicolor,1,0,0,4,0,1,0,0
19234,19234,high,street,top,tshirt,street,navy,1,0,0,1,1,0,0,1
19235,19235,high,sport,top,dress,party,beige,2,0,0,3,0,0,1,0
19236,19236,low,official,top,longsleeve,street,multicolor,2,0,0,4,0,0,0,0
19237,19237,high,sport,top,blazer,official,brown,1,0,0,3,0,0,1,0
19238,19238,medium,casual,top,zip_hoodie,casual,yellow,3,0,0,2,0,0,0,1
19239,19239,medium,street,bottom,trousers,party,khaki,2,0,0,4,0,1,0,0
19240,19240,high,outdoor,top,shirt,official,navy,1,0,0,4,0,0,0,0
19241,19241,medium,street,bottom,jeans,party,multicolor,2,0,0,3,0,0,1,1
19242,19242,high,casual,top,longsleeve,casual,green,1,0,0,3,0,0,1,0
19243,19243,medium,casual,top,blazer,party,grey,2,0,0,2,1,0,0,0
19244,19244,low,official,bottom,sweatpants,sport,blue,3,0,0,2,1,0,1,0
19245,19245,low,official,top,tank_top,casual,black,1,0,0,3,0,1,1,0
19246,19246,low,party,bottom,sweatpants,sport,orange,2,0,0,3,0,0,1,1
19247,19247,high,outdoor,bottom,trousers,party,beige,2,0,0,3,0,1,0,0
19248,19248,low,outdoor,top,tank_top,casual,white,1,0,0,2,1,0,0,0
19249,19249,medium,party,top,zip_hoodie,casual,white,2,0,0,4,0,1,0,0
19250,19250,low,casual,top,tank_top,street,purple,1,0,0,3,0,0,1,0
19251,19251,high,party,top,hoodie,street,black,2,0,0,4,0,0,1,0
19252,19252,high,sport,top,hoodie,casual,brown,3,0,0,2,1,0,1,0
19253,19253,high,sport,outerwear,fur_coat,official,khaki,3,0,1,2,0,0,1,0
19254,19254,medium,official,top,zip_hoodie,sport,multicolor,2,0,0,2,1,0,1,0
19255,19255,medium,party,top,shirt,casual,khaki,1,0,0,1,1,0,0,0
19256,19256,medium,sport,bottom,jeans,party,grey,2,0,0,1,1,0,0,0
19257,19257,medium,casual,top,tank_top,party,grey,1,0,0,3,0,1,1,0
19258,19258,low,party,top,zip_hoodie,casual,black,3,0,0,2,0,0,0,1
19259,19259,high,official,top,bodysuit,casual,red,1,0,0,4,0,0,0,0
19260,19260,medium,official,top,jumpsuit,street,red,2,0,0,1,1,0,0,0
19261,19261,low,casual,bottom,joggers,street,beige,2,0,0,1,0,0,0,1
19262,19262,medium,outdoor,outerwear,trench,official,navy,1,1,1,3,1,0,0,0
19263,19263,low,official,top,shirt,casual,grey,1,0,0,4,0,0,0,0
19264,19264,low,sport,bottom,joggers,street,beige,2,0,0,1,0,0,1,1
19265,19265,medium,casual,bottom,joggers,sport,navy,2,0,0,4,0,0,0,0
19266,19266,high,outdoor,bottom,joggers,casual,brown,2,0,0,3,0,0,0,0
19267,19267,medium,party,outerwear,windbreaker,street,purple,2,1,1,2,0,0,0,1
19268,19268,low,sport,outerwear,trench,casual,black,2,1,0,4,0,0,1,0
19269,19269,high,official,top,blazer,official,khaki,2,0,0,2,1,0,1,1
19270,19270,high,outdoor,bottom,joggers,casual,multicolor,2,0,0,4,0,1,0,0
19271,19271,low,party,top,cardigan,casual,khaki,1,0,0,1,0,0,1,1
19272,19272,low,street,top,longsleeve,casual,brown,1,0,0,4,0,0,0,0
19273,19273,medium,sport,top,dress,party,green,2,0,0,1,1,0,1,0
19274,19274,medium,street,top,hoodie,street,brown,2,0,0,2,0,0,0,1
19275,19275,medium,casual,bottom,jeans,casual,multicolor,2,0,0,2,0,0,1,1
19276,19276,high,street,bottom,skirt,casual,navy,1,0,0,4,0,0,0,0
19277,19277,low,casual,top,zip_hoodie,outdoor,navy,2,0,0,3,1,0,1,0
19278,19278,high,sport,bottom,skirt,casual,multicolor,2,0,0,3,0,0,1,1
19279,19279,low,casual,top,hoodie,sport,beige,2,0,0,1,0,0,0,1
19280,19280,high,official,bottom,shorts,street,orange,1,0,0,1,1,0,0,0
19281,19281,high,street,outerwear,jacket,casual,blue,3,1,0,3,0,1,0,1
19282,19282,high,street,bottom,skirt,party,multicolor,2,0,0,2,0,0,1,1
19283,19283,low,casual,bottom,skirt,casual,khaki,1,0,0,4,1,0,0,0
19284,19284,low,sport,bottom,trousers,official,pink,1,0,0,2,0,0,0,1
19285,19285,low,street,top,longsleeve,casual,blue,1,0,0,3,0,1,0,0
19286,19286,low,outdoor,top,tshirt,street,blue,1,0,0,4,0,0,1,0
19287,19287,low,street,top,dress,official,pink,2,0,0,2,0,0,1,1
19288,19288,medium,party,top,dress,official,green,1,0,0,1,0,0,0,1
19289,19289,medium,official,bottom,shorts,street,blue,1,0,0,4,1,0,1,0
19290,19290,medium,official,outerwear,sheepskin_coat,casual,yellow,4,0,1,2,0,0,1,0
19291,19291,medium,outdoor,top,jumpsuit,street,purple,2,0,0,3,0,1,1,0
19292,19292,low,outdoor,outerwear,bomber,party,purple,2,1,0,3,1,0,0,0
19293,19293,medium,party,top,longsleeve,street,multicolor,1,0,0,2,0,0,1,1
19294,19294,high,party,bottom,skirt,official,black,1,0,0,3,0,0,0,0
19295,19295,low,street,bottom,shorts,street,white,1,0,0,2,0,0,1,1
19296,19296,high,official,top,dress,official,beige,2,0,0,2,0,0,0,1
19297,19297,low,casual,bottom,skirt,casual,purple,1,0,0,2,0,0,0,1
19298,19298,high,outdoor,outerwear,windbreaker,street,pink,1,1,1,1,1,0,0,1
19299,19299,medium,casual,outerwear,bomber,party,orange,3,0,0,3,0,0,1,1
19300,19300,low,casual,bottom,joggers,sport,grey,2,0,0,1,1,0,0,0
19301,19301,low,sport,top,cardigan,official,grey,2,0,0,2,0,0,1,0
19302,19302,low,casual,top,jumpsuit,party,khaki,2,0,0,2,0,0,0,1
19303,19303,high,sport,bottom,sweatpants,street,black,2,0,0,1,0,0,0,1
19304,19304,high,official,outerwear,biker_jacket,party,white,2,0,1,3,0,0,1,0
19305,19305,high,outdoor,top,jumpsuit,street,khaki,2,0,0,1,0,0,0,1
19306,19306,high,outdoor,top,blazer,party,purple,1,0,0,4,0,0,1,0
19307,19307,low,official,top,turtleneck,official,red,2,0,0,3,0,1,0,1
19308,19308,low,street,bottom,shorts,casual,multicolor,1,0,0,1,1,0,0,1
19309,19309,low,official,outerwear,biker_jacket,street,white,2,0,0,1,1,0,0,0
19310,19310,high,party,outerwear,jeans_jacket,street,navy,2,0,1,3,0,0,1,1
19311,19311,low,sport,outerwear,biker_jacket,street,pink,2,1,0,3,0,1,1,1
19312,19312,low,outdoor,top,shirt,party,pink,1,0,0,2,0,0,1,0
19313,19313,medium,casual,top,jumpsuit,casual,khaki,2,0,0,2,0,0,0,1
19314,19314,low,casual,top,blazer,official,grey,2,0,0,3,1,0,1,1
19315,19315,high,sport,top,shirt,party,pink,1,0,0,2,1,0,1,0
19316,19316,low,outdoor,top,hoodie,casual,black,3,0,0,4,0,1,1,0
19317,19317,high,official,top,blazer,party,grey,2,0,0,3,0,0,0,0
19318,19318,high,street,bottom,sweatpants,outdoor,blue,3,0,0,1,0,0,1,0
19319,19319,low,street,outerwear,jeans_jacket,street,white,2,0,1,3,0,1,0,1
19320,19320,low,official,outerwear,coat,casual,orange,4,0,1,4,1,0,1,1
19321,19321,medium,official,outerwear,sheepskin_coat,casual,grey,3,1,0,2,0,0,1,1
19322,19322,low,party,top,shirt,party,beige,1,0,0,2,0,0,0,1
